date_reg,type,make,model,colour,fuel,state,modelyear,vehicleclass,enginesize,cylinders,transmission,fueltype,fuelconsumption_city,fuelconsumption_hwy,fuelconsumption_comb,fuelconsumption_comb_mpg,co2emissions
2025-01-23,motokar,HONDA,CIVIC,white,petrol,Selangor,2014,COMPACT,1.8,4,AV,x,7.9,6.0,7.0,40,161
2025-01-23,motokar,HONDA,CIVIC,white,petrol,Selangor,2014,COMPACT,1.8,4,AV7,x,8.1,6.2,7.2,39,166
2025-01-23,motokar,HONDA,CIVIC,white,petrol,Selangor,2014,COMPACT,1.8,4,M5,x,8.5,6.6,7.6,37,175
2025-01-23,motokar,HONDA,CIVIC,black,petrol,Rakan Niaga,2014,COMPACT,1.8,4,AV,x,7.9,6.0,7.0,40,161
2025-01-23,motokar,HONDA,CIVIC,black,petrol,Rakan Niaga,2014,COMPACT,1.8,4,AV7,x,8.1,6.2,7.2,39,166
2025-01-23,motokar,HONDA,CIVIC,black,petrol,Rakan Niaga,2014,COMPACT,1.8,4,M5,x,8.5,6.6,7.6,37,175
2025-01-23,motokar,HONDA,CIVIC,white,petrol,Johor,2014,COMPACT,1.8,4,AV,x,7.9,6.0,7.0,40,161
2025-01-23,motokar,HONDA,CIVIC,white,petrol,Johor,2014,COMPACT,1.8,4,AV7,x,8.1,6.2,7.2,39,166
2025-01-23,motokar,HONDA,CIVIC,white,petrol,Johor,2014,COMPACT,1.8,4,M5,x,8.5,6.6,7.6,37,175
2025-01-23,motokar,HONDA,CIVIC,white,petrol,W.P. Kuala Lumpur,2014,COMPACT,1.8,4,AV,x,7.9,6.0,7.0,40,161
2025-01-23,motokar,HONDA,CIVIC,white,petrol,W.P. Kuala Lumpur,2014,COMPACT,1.8,4,AV7,x,8.1,6.2,7.2,39,166
2025-01-23,motokar,HONDA,CIVIC,white,petrol,W.P. Kuala Lumpur,2014,COMPACT,1.8,4,M5,x,8.5,6.6,7.6,37,175
2025-01-23,motokar,HONDA,CIVIC,red,petrol,Rakan Niaga,2014,COMPACT,1.8,4,AV,x,7.9,6.0,7.0,40,161
2025-01-23,motokar,HONDA,CIVIC,red,petrol,Rakan Niaga,2014,COMPACT,1.8,4,AV7,x,8.1,6.2,7.2,39,166
2025-01-23,motokar,HONDA,CIVIC,red,petrol,Rakan Niaga,2014,COMPACT,1.8,4,M5,x,8.5,6.6,7.6,37,175
2025-01-23,motokar,HONDA,CIVIC,grey,hybrid_petrol,Rakan Niaga,2014,COMPACT,1.8,4,AV,x,7.9,6.0,7.0,40,161
2025-01-23,motokar,HONDA,CIVIC,grey,hybrid_petrol,Rakan Niaga,2014,COMPACT,1.8,4,AV7,x,8.1,6.2,7.2,39,166
2025-01-23,motokar,HONDA,CIVIC,grey,hybrid_petrol,Rakan Niaga,2014,COMPACT,1.8,4,M5,x,8.5,6.6,7.6,37,175
2025-01-23,motokar,HONDA,CIVIC,blue,hybrid_petrol,Rakan Niaga,2014,COMPACT,1.8,4,AV,x,7.9,6.0,7.0,40,161
2025-01-23,motokar,HONDA,CIVIC,blue,hybrid_petrol,Rakan Niaga,2014,COMPACT,1.8,4,AV7,x,8.1,6.2,7.2,39,166
2025-01-23,motokar,HONDA,CIVIC,blue,hybrid_petrol,Rakan Niaga,2014,COMPACT,1.8,4,M5,x,8.5,6.6,7.6,37,175
2025-01-23,motokar,HONDA,CIVIC,blue,petrol,Pulau Pinang,2014,COMPACT,1.8,4,AV,x,7.9,6.0,7.0,40,161
2025-01-23,motokar,HONDA,CIVIC,blue,petrol,Pulau Pinang,2014,COMPACT,1.8,4,AV7,x,8.1,6.2,7.2,39,166
2025-01-23,motokar,HONDA,CIVIC,blue,petrol,Pulau Pinang,2014,COMPACT,1.8,4,M5,x,8.5,6.6,7.6,37,175
2025-01-23,motokar,HONDA,CIVIC,blue,petrol,Rakan Niaga,2014,COMPACT,1.8,4,AV,x,7.9,6.0,7.0,40,161
2025-01-23,motokar,HONDA,CIVIC,blue,petrol,Rakan Niaga,2014,COMPACT,1.8,4,AV7,x,8.1,6.2,7.2,39,166
2025-01-23,motokar,HONDA,CIVIC,blue,petrol,Rakan Niaga,2014,COMPACT,1.8,4,M5,x,8.5,6.6,7.6,37,175
2025-01-23,motokar,HONDA,CIVIC,black,petrol,Selangor,2014,COMPACT,1.8,4,AV,x,7.9,6.0,7.0,40,161
2025-01-23,motokar,HONDA,CIVIC,black,petrol,Selangor,2014,COMPACT,1.8,4,AV7,x,8.1,6.2,7.2,39,166
2025-01-23,motokar,HONDA,CIVIC,black,petrol,Selangor,2014,COMPACT,1.8,4,M5,x,8.5,6.6,7.6,37,175
2025-01-23,motokar,HONDA,CIVIC,grey,petrol,Rakan Niaga,2014,COMPACT,1.8,4,AV,x,7.9,6.0,7.0,40,161
2025-01-23,motokar,HONDA,CIVIC,grey,petrol,Rakan Niaga,2014,COMPACT,1.8,4,AV7,x,8.1,6.2,7.2,39,166
2025-01-23,motokar,HONDA,CIVIC,grey,petrol,Rakan Niaga,2014,COMPACT,1.8,4,M5,x,8.5,6.6,7.6,37,175
2025-01-23,motokar,HONDA,CIVIC,white,petrol,Sarawak,2014,COMPACT,1.8,4,AV,x,7.9,6.0,7.0,40,161
2025-01-23,motokar,HONDA,CIVIC,white,petrol,Sarawak,2014,COMPACT,1.8,4,AV7,x,8.1,6.2,7.2,39,166
2025-01-23,motokar,HONDA,CIVIC,white,petrol,Sarawak,2014,COMPACT,1.8,4,M5,x,8.5,6.6,7.6,37,175
2025-01-23,motokar,HONDA,CIVIC,white,petrol,Rakan Niaga,2014,COMPACT,1.8,4,AV,x,7.9,6.0,7.0,40,161
2025-01-23,motokar,HONDA,CIVIC,white,petrol,Rakan Niaga,2014,COMPACT,1.8,4,AV7,x,8.1,6.2,7.2,39,166
2025-01-23,motokar,HONDA,CIVIC,white,petrol,Rakan Niaga,2014,COMPACT,1.8,4,M5,x,8.5,6.6,7.6,37,175
2025-01-23,motokar,HONDA,CIVIC,grey,petrol,W.P. Kuala Lumpur,2014,COMPACT,1.8,4,AV,x,7.9,6.0,7.0,40,161
2025-01-23,motokar,HONDA,CIVIC,grey,petrol,W.P. Kuala Lumpur,2014,COMPACT,1.8,4,AV7,x,8.1,6.2,7.2,39,166
2025-01-23,motokar,HONDA,CIVIC,grey,petrol,W.P. Kuala Lumpur,2014,COMPACT,1.8,4,M5,x,8.5,6.6,7.6,37,175
2025-01-23,motokar,HONDA,CIVIC,black,petrol,W.P. Kuala Lumpur,2014,COMPACT,1.8,4,AV,x,7.9,6.0,7.0,40,161
2025-01-23,motokar,HONDA,CIVIC,black,petrol,W.P. Kuala Lumpur,2014,COMPACT,1.8,4,AV7,x,8.1,6.2,7.2,39,166
2025-01-23,motokar,HONDA,CIVIC,black,petrol,W.P. Kuala Lumpur,2014,COMPACT,1.8,4,M5,x,8.5,6.6,7.6,37,175
2025-01-23,motokar,HONDA,CIVIC,white,hybrid_petrol,Rakan Niaga,2014,COMPACT,1.8,4,AV,x,7.9,6.0,7.0,40,161
2025-01-23,motokar,HONDA,CIVIC,white,hybrid_petrol,Rakan Niaga,2014,COMPACT,1.8,4,AV7,x,8.1,6.2,7.2,39,166
2025-01-23,motokar,HONDA,CIVIC,white,hybrid_petrol,Rakan Niaga,2014,COMPACT,1.8,4,M5,x,8.5,6.6,7.6,37,175
2025-01-23,motokar,HONDA,CIVIC,blue,petrol,W.P. Kuala Lumpur,2014,COMPACT,1.8,4,AV,x,7.9,6.0,7.0,40,161
2025-01-23,motokar,HONDA,CIVIC,blue,petrol,W.P. Kuala Lumpur,2014,COMPACT,1.8,4,AV7,x,8.1,6.2,7.2,39,166
2025-01-23,motokar,HONDA,CIVIC,blue,petrol,W.P. Kuala Lumpur,2014,COMPACT,1.8,4,M5,x,8.5,6.6,7.6,37,175
2025-01-23,motokar,HONDA,CIVIC,white,petrol,Sabah,2014,COMPACT,1.8,4,AV,x,7.9,6.0,7.0,40,161
2025-01-23,motokar,HONDA,CIVIC,white,petrol,Sabah,2014,COMPACT,1.8,4,AV7,x,8.1,6.2,7.2,39,166
2025-01-23,motokar,HONDA,CIVIC,white,petrol,Sabah,2014,COMPACT,1.8,4,M5,x,8.5,6.6,7.6,37,175
2025-01-23,motokar,HONDA,CIVIC,blue,petrol,Kedah,2014,COMPACT,1.8,4,AV,x,7.9,6.0,7.0,40,161
2025-01-23,motokar,HONDA,CIVIC,blue,petrol,Kedah,2014,COMPACT,1.8,4,AV7,x,8.1,6.2,7.2,39,166
2025-01-23,motokar,HONDA,CIVIC,blue,petrol,Kedah,2014,COMPACT,1.8,4,M5,x,8.5,6.6,7.6,37,175
2025-01-23,motokar,HONDA,CIVIC,white,petrol,Kedah,2014,COMPACT,1.8,4,AV,x,7.9,6.0,7.0,40,161
2025-01-23,motokar,HONDA,CIVIC,white,petrol,Kedah,2014,COMPACT,1.8,4,AV7,x,8.1,6.2,7.2,39,166
2025-01-23,motokar,HONDA,CIVIC,white,petrol,Kedah,2014,COMPACT,1.8,4,M5,x,8.5,6.6,7.6,37,175
2025-01-23,motokar,HONDA,CIVIC,blue,hybrid_petrol,Selangor,2014,COMPACT,1.8,4,AV,x,7.9,6.0,7.0,40,161
2025-01-23,motokar,HONDA,CIVIC,blue,hybrid_petrol,Selangor,2014,COMPACT,1.8,4,AV7,x,8.1,6.2,7.2,39,166
2025-01-23,motokar,HONDA,CIVIC,blue,hybrid_petrol,Selangor,2014,COMPACT,1.8,4,M5,x,8.5,6.6,7.6,37,175
2025-01-23,motokar,HONDA,CIVIC,blue,hybrid_petrol,W.P. Kuala Lumpur,2014,COMPACT,1.8,4,AV,x,7.9,6.0,7.0,40,161
2025-01-23,motokar,HONDA,CIVIC,blue,hybrid_petrol,W.P. Kuala Lumpur,2014,COMPACT,1.8,4,AV7,x,8.1,6.2,7.2,39,166
2025-01-23,motokar,HONDA,CIVIC,blue,hybrid_petrol,W.P. Kuala Lumpur,2014,COMPACT,1.8,4,M5,x,8.5,6.6,7.6,37,175
2025-01-23,motokar,HONDA,CIVIC,red,hybrid_petrol,Rakan Niaga,2014,COMPACT,1.8,4,AV,x,7.9,6.0,7.0,40,161
2025-01-23,motokar,HONDA,CIVIC,red,hybrid_petrol,Rakan Niaga,2014,COMPACT,1.8,4,AV7,x,8.1,6.2,7.2,39,166
2025-01-23,motokar,HONDA,CIVIC,red,hybrid_petrol,Rakan Niaga,2014,COMPACT,1.8,4,M5,x,8.5,6.6,7.6,37,175
2025-01-23,window_van,HONDA,ODYSSEY,white,petrol,Johor,2014,MINIVAN,3.5,6,A6,x,12.3,8.5,10.6,27,244
2025-01-23,window_van,HONDA,ODYSSEY,black,petrol,Rakan Niaga,2014,MINIVAN,3.5,6,A6,x,12.3,8.5,10.6,27,244
2025-01-23,jip,HYUNDAI,SANTA FE,grey,hybrid_petrol,Rakan Niaga,2014,SUV - SMALL,3.3,6,A6,x,13.0,9.1,11.2,25,258
2025-01-23,jip,HYUNDAI,SANTA FE,black,hybrid_petrol,Rakan Niaga,2014,SUV - SMALL,3.3,6,A6,x,13.0,9.1,11.2,25,258
2025-01-23,jip,KIA,SPORTAGE,blue,petrol,Rakan Niaga,2014,SUV - SMALL,2.4,4,A6,x,11.4,8.3,10.0,28,230
2025-01-23,jip,KIA,SPORTAGE,blue,petrol,Rakan Niaga,2014,SUV - SMALL,2.4,4,M6,x,12.9,9.3,11.3,25,260
2025-01-23,jip,KIA,SPORTAGE,grey,petrol,Rakan Niaga,2014,SUV - SMALL,2.4,4,A6,x,11.4,8.3,10.0,28,230
2025-01-23,jip,KIA,SPORTAGE,grey,petrol,Rakan Niaga,2014,SUV - SMALL,2.4,4,M6,x,12.9,9.3,11.3,25,260
2025-01-23,jip,LAND ROVER,RANGE ROVER EVOQUE,black,petrol,W.P. Kuala Lumpur,2014,SUV - SMALL,2.0,4,AS9,z,11.3,7.9,9.8,29,225
2025-01-23,jip,LAND ROVER,RANGE ROVER EVOQUE,silver,petrol,Kedah,2014,SUV - SMALL,2.0,4,AS9,z,11.3,7.9,9.8,29,225
2025-01-23,jip,MAZDA,CX-5,grey,petrol,Rakan Niaga,2014,SUV - SMALL,2.0,4,AS6,x,8.9,7.3,8.2,34,189
2025-01-23,jip,MAZDA,CX-5,grey,petrol,Rakan Niaga,2014,SUV - SMALL,2.0,4,M6,x,9.0,6.8,8.0,35,184
2025-01-23,jip,MAZDA,CX-5,grey,petrol,Rakan Niaga,2014,SUV - SMALL,2.5,4,AS6,x,9.6,7.4,8.6,33,198
2025-01-23,jip,MAZDA,CX-5,red,petrol,Rakan Niaga,2014,SUV - SMALL,2.0,4,AS6,x,8.9,7.3,8.2,34,189
2025-01-23,jip,MAZDA,CX-5,red,petrol,Rakan Niaga,2014,SUV - SMALL,2.0,4,M6,x,9.0,6.8,8.0,35,184
2025-01-23,jip,MAZDA,CX-5,red,petrol,Rakan Niaga,2014,SUV - SMALL,2.5,4,AS6,x,9.6,7.4,8.6,33,198
2025-01-23,jip,MAZDA,CX-5,black,petrol,Rakan Niaga,2014,SUV - SMALL,2.0,4,AS6,x,8.9,7.3,8.2,34,189
2025-01-23,jip,MAZDA,CX-5,black,petrol,Rakan Niaga,2014,SUV - SMALL,2.0,4,M6,x,9.0,6.8,8.0,35,184
2025-01-23,jip,MAZDA,CX-5,black,petrol,Rakan Niaga,2014,SUV - SMALL,2.5,4,AS6,x,9.6,7.4,8.6,33,198
2025-01-23,jip,MAZDA,CX-5,gold,petrol,Rakan Niaga,2014,SUV - SMALL,2.0,4,AS6,x,8.9,7.3,8.2,34,189
2025-01-23,jip,MAZDA,CX-5,gold,petrol,Rakan Niaga,2014,SUV - SMALL,2.0,4,M6,x,9.0,6.8,8.0,35,184
2025-01-23,jip,MAZDA,CX-5,gold,petrol,Rakan Niaga,2014,SUV - SMALL,2.5,4,AS6,x,9.6,7.4,8.6,33,198
2025-01-23,jip,MAZDA,CX-5,white,petrol,Rakan Niaga,2014,SUV - SMALL,2.0,4,AS6,x,8.9,7.3,8.2,34,189
2025-01-23,jip,MAZDA,CX-5,white,petrol,Rakan Niaga,2014,SUV - SMALL,2.0,4,M6,x,9.0,6.8,8.0,35,184
2025-01-23,jip,MAZDA,CX-5,white,petrol,Rakan Niaga,2014,SUV - SMALL,2.5,4,AS6,x,9.6,7.4,8.6,33,198
2025-01-23,jip,MAZDA,CX-5,blue,petrol,Rakan Niaga,2014,SUV - SMALL,2.0,4,AS6,x,8.9,7.3,8.2,34,189
2025-01-23,jip,MAZDA,CX-5,blue,petrol,Rakan Niaga,2014,SUV - SMALL,2.0,4,M6,x,9.0,6.8,8.0,35,184
2025-01-23,jip,MAZDA,CX-5,blue,petrol,Rakan Niaga,2014,SUV - SMALL,2.5,4,AS6,x,9.6,7.4,8.6,33,198
2025-01-23,jip,MAZDA,CX-5,gold,petrol,W.P. Kuala Lumpur,2014,SUV - SMALL,2.0,4,AS6,x,8.9,7.3,8.2,34,189
2025-01-23,jip,MAZDA,CX-5,gold,petrol,W.P. Kuala Lumpur,2014,SUV - SMALL,2.0,4,M6,x,9.0,6.8,8.0,35,184
2025-01-23,jip,MAZDA,CX-5,gold,petrol,W.P. Kuala Lumpur,2014,SUV - SMALL,2.5,4,AS6,x,9.6,7.4,8.6,33,198
2025-01-23,motokar,NISSAN,GT-R,black,petrol,Selangor,2014,SUBCOMPACT,3.8,6,AM6,z,14.5,10.9,12.9,22,297
2025-01-23,motokar,PORSCHE,911 CARRERA,grey,petrol,Selangor,2014,MINICOMPACT,3.4,6,AM7,z,11.6,8.3,10.1,28,232
2025-01-23,motokar,PORSCHE,911 CARRERA,grey,petrol,Selangor,2014,MINICOMPACT,3.4,6,M7,z,12.5,8.6,10.7,26,246
2025-01-23,jip,PORSCHE,CAYENNE,grey,petrol,Rakan Niaga,2014,SUV - STANDARD,3.6,6,A8,z,13.6,10.1,12.0,24,276
2025-01-23,jip,PORSCHE,CAYENNE,grey,petrol,Rakan Niaga,2014,SUV - STANDARD,3.6,6,M6,z,15.8,10.9,13.6,21,313
2025-01-23,jip,PORSCHE,CAYENNE,black,petrol,Rakan Niaga,2014,SUV - STANDARD,3.6,6,A8,z,13.6,10.1,12.0,24,276
2025-01-23,jip,PORSCHE,CAYENNE,black,petrol,Rakan Niaga,2014,SUV - STANDARD,3.6,6,M6,z,15.8,10.9,13.6,21,313
2025-01-23,jip,PORSCHE,CAYENNE,grey,petrol,W.P. Kuala Lumpur,2014,SUV - STANDARD,3.6,6,A8,z,13.6,10.1,12.0,24,276
2025-01-23,jip,PORSCHE,CAYENNE,grey,petrol,W.P. Kuala Lumpur,2014,SUV - STANDARD,3.6,6,M6,z,15.8,10.9,13.6,21,313
2025-01-23,jip,PORSCHE,CAYENNE,black,petrol,Pulau Pinang,2014,SUV - STANDARD,3.6,6,A8,z,13.6,10.1,12.0,24,276
2025-01-23,jip,PORSCHE,CAYENNE,black,petrol,Pulau Pinang,2014,SUV - STANDARD,3.6,6,M6,z,15.8,10.9,13.6,21,313
2025-01-23,jip,PORSCHE,CAYENNE,black,petrol,W.P. Kuala Lumpur,2014,SUV - STANDARD,3.6,6,A8,z,13.6,10.1,12.0,24,276
2025-01-23,jip,PORSCHE,CAYENNE,black,petrol,W.P. Kuala Lumpur,2014,SUV - STANDARD,3.6,6,M6,z,15.8,10.9,13.6,21,313
2025-01-23,jip,PORSCHE,CAYENNE,white,petrol,Rakan Niaga,2014,SUV - STANDARD,3.6,6,A8,z,13.6,10.1,12.0,24,276
2025-01-23,jip,PORSCHE,CAYENNE,white,petrol,Rakan Niaga,2014,SUV - STANDARD,3.6,6,M6,z,15.8,10.9,13.6,21,313
2025-01-23,jip,PORSCHE,CAYENNE,white,petrol,W.P. Kuala Lumpur,2014,SUV - STANDARD,3.6,6,A8,z,13.6,10.1,12.0,24,276
2025-01-23,jip,PORSCHE,CAYENNE,white,petrol,W.P. Kuala Lumpur,2014,SUV - STANDARD,3.6,6,M6,z,15.8,10.9,13.6,21,313
2025-01-23,jip,PORSCHE,CAYENNE,white,petrol,Johor,2014,SUV - STANDARD,3.6,6,A8,z,13.6,10.1,12.0,24,276
2025-01-23,jip,PORSCHE,CAYENNE,white,petrol,Johor,2014,SUV - STANDARD,3.6,6,M6,z,15.8,10.9,13.6,21,313
2025-01-23,jip,PORSCHE,CAYENNE,black,petrol,Terengganu,2014,SUV - STANDARD,3.6,6,A8,z,13.6,10.1,12.0,24,276
2025-01-23,jip,PORSCHE,CAYENNE,black,petrol,Terengganu,2014,SUV - STANDARD,3.6,6,M6,z,15.8,10.9,13.6,21,313
2025-01-23,jip,PORSCHE,CAYENNE,white,petrol,Kedah,2014,SUV - STANDARD,3.6,6,A8,z,13.6,10.1,12.0,24,276
2025-01-23,jip,PORSCHE,CAYENNE,white,petrol,Kedah,2014,SUV - STANDARD,3.6,6,M6,z,15.8,10.9,13.6,21,313
2025-01-23,jip,PORSCHE,CAYENNE,white,petrol,Selangor,2014,SUV - STANDARD,3.6,6,A8,z,13.6,10.1,12.0,24,276
2025-01-23,jip,PORSCHE,CAYENNE,white,petrol,Selangor,2014,SUV - STANDARD,3.6,6,M6,z,15.8,10.9,13.6,21,313
2025-01-23,motokar,PORSCHE,PANAMERA,black,petrol,W.P. Kuala Lumpur,2014,FULL-SIZE,3.6,6,AM7,z,12.9,8.4,10.9,26,251
2025-01-23,motokar,TOYOTA,YARIS,red,petrol,Rakan Niaga,2014,COMPACT,1.5,4,A4,x,7.9,6.6,7.3,39,168
2025-01-23,motokar,TOYOTA,YARIS,red,petrol,Rakan Niaga,2014,COMPACT,1.5,4,M5,x,7.8,6.3,7.1,40,163
2025-01-23,motokar,TOYOTA,YARIS,white,petrol,Rakan Niaga,2014,COMPACT,1.5,4,A4,x,7.9,6.6,7.3,39,168
2025-01-23,motokar,TOYOTA,YARIS,white,petrol,Rakan Niaga,2014,COMPACT,1.5,4,M5,x,7.8,6.3,7.1,40,163
2025-01-23,motokar,TOYOTA,YARIS,silver,petrol,Rakan Niaga,2014,COMPACT,1.5,4,A4,x,7.9,6.6,7.3,39,168
2025-01-23,motokar,TOYOTA,YARIS,silver,petrol,Rakan Niaga,2014,COMPACT,1.5,4,M5,x,7.8,6.3,7.1,40,163
2025-01-23,motokar,TOYOTA,YARIS,red,petrol,Kedah,2014,COMPACT,1.5,4,A4,x,7.9,6.6,7.3,39,168
2025-01-23,motokar,TOYOTA,YARIS,red,petrol,Kedah,2014,COMPACT,1.5,4,M5,x,7.8,6.3,7.1,40,163
2025-01-23,motokar,TOYOTA,YARIS,white,petrol,Kedah,2014,COMPACT,1.5,4,A4,x,7.9,6.6,7.3,39,168
2025-01-23,motokar,TOYOTA,YARIS,white,petrol,Kedah,2014,COMPACT,1.5,4,M5,x,7.8,6.3,7.1,40,163
2025-01-23,motokar,TOYOTA,YARIS,red,petrol,W.P. Kuala Lumpur,2014,COMPACT,1.5,4,A4,x,7.9,6.6,7.3,39,168
2025-01-23,motokar,TOYOTA,YARIS,red,petrol,W.P. Kuala Lumpur,2014,COMPACT,1.5,4,M5,x,7.8,6.3,7.1,40,163
2025-01-23,motokar,TOYOTA,YARIS,maroon,petrol,Rakan Niaga,2014,COMPACT,1.5,4,A4,x,7.9,6.6,7.3,39,168
2025-01-23,motokar,TOYOTA,YARIS,maroon,petrol,Rakan Niaga,2014,COMPACT,1.5,4,M5,x,7.8,6.3,7.1,40,163
2025-01-23,motokar,TOYOTA,YARIS,white,petrol,W.P. Kuala Lumpur,2014,COMPACT,1.5,4,A4,x,7.9,6.6,7.3,39,168
2025-01-23,motokar,TOYOTA,YARIS,white,petrol,W.P. Kuala Lumpur,2014,COMPACT,1.5,4,M5,x,7.8,6.3,7.1,40,163
2025-01-23,jip,VOLKSWAGEN,TIGUAN,black,petrol,Rakan Niaga,2014,SUV - SMALL,2.0,4,A6,z,11.7,9.5,10.7,26,246
2025-01-23,jip,VOLKSWAGEN,TIGUAN,black,petrol,Rakan Niaga,2014,SUV - SMALL,2.0,4,M6,z,13.6,9.2,11.6,24,267
2025-01-23,jip,VOLKSWAGEN,TIGUAN,blue,petrol,Rakan Niaga,2014,SUV - SMALL,2.0,4,A6,z,11.7,9.5,10.7,26,246
2025-01-23,jip,VOLKSWAGEN,TIGUAN,blue,petrol,Rakan Niaga,2014,SUV - SMALL,2.0,4,M6,z,13.6,9.2,11.6,24,267
2025-01-23,jip,VOLKSWAGEN,TIGUAN,white,petrol,Rakan Niaga,2014,SUV - SMALL,2.0,4,A6,z,11.7,9.5,10.7,26,246
2025-01-23,jip,VOLKSWAGEN,TIGUAN,white,petrol,Rakan Niaga,2014,SUV - SMALL,2.0,4,M6,z,13.6,9.2,11.6,24,267
2025-01-23,jip,VOLKSWAGEN,TIGUAN,grey,petrol,Rakan Niaga,2014,SUV - SMALL,2.0,4,A6,z,11.7,9.5,10.7,26,246
2025-01-23,jip,VOLKSWAGEN,TIGUAN,grey,petrol,Rakan Niaga,2014,SUV - SMALL,2.0,4,M6,z,13.6,9.2,11.6,24,267
2025-01-23,jip,VOLVO,XC60,grey,hybrid_petrol,Rakan Niaga,2014,SUV - SMALL,3.2,6,AS6,x,13.0,8.9,11.2,25,258
2025-01-23,jip,VOLVO,XC60,white,hybrid_petrol,Rakan Niaga,2014,SUV - SMALL,3.2,6,AS6,x,13.0,8.9,11.2,25,258
2025-01-24,jip,HONDA,CR-V,blue,petrol,W.P. Kuala Lumpur,2014,SUV - SMALL,2.4,4,A5,x,10.3,7.6,9.1,31,209
2025-01-24,jip,HONDA,CR-V,blue,petrol,Rakan Niaga,2014,SUV - SMALL,2.4,4,A5,x,10.3,7.6,9.1,31,209
2025-01-24,jip,HONDA,CR-V,silver,petrol,Rakan Niaga,2014,SUV - SMALL,2.4,4,A5,x,10.3,7.6,9.1,31,209
2025-01-24,jip,HONDA,CR-V,red,petrol,Pulau Pinang,2014,SUV - SMALL,2.4,4,A5,x,10.3,7.6,9.1,31,209
2025-01-24,jip,HONDA,CR-V,red,petrol,Rakan Niaga,2014,SUV - SMALL,2.4,4,A5,x,10.3,7.6,9.1,31,209
2025-01-24,jip,HONDA,CR-V,grey,petrol,Rakan Niaga,2014,SUV - SMALL,2.4,4,A5,x,10.3,7.6,9.1,31,209
2025-01-24,jip,HONDA,CR-V,white,petrol,Rakan Niaga,2014,SUV - SMALL,2.4,4,A5,x,10.3,7.6,9.1,31,209
2025-01-24,jip,HONDA,CR-V,red,petrol,W.P. Kuala Lumpur,2014,SUV - SMALL,2.4,4,A5,x,10.3,7.6,9.1,31,209
2025-01-24,jip,HONDA,CR-V,white,petrol,W.P. Kuala Lumpur,2014,SUV - SMALL,2.4,4,A5,x,10.3,7.6,9.1,31,209
2025-01-24,jip,HONDA,CR-V,white,hybrid_petrol,Rakan Niaga,2014,SUV - SMALL,2.4,4,A5,x,10.3,7.6,9.1,31,209
2025-01-24,jip,HONDA,CR-V,white,petrol,Melaka,2014,SUV - SMALL,2.4,4,A5,x,10.3,7.6,9.1,31,209
2025-01-24,jip,HONDA,CR-V,blue,hybrid_petrol,Rakan Niaga,2014,SUV - SMALL,2.4,4,A5,x,10.3,7.6,9.1,31,209
2025-01-24,jip,HONDA,CR-V,grey,hybrid_petrol,Rakan Niaga,2014,SUV - SMALL,2.4,4,A5,x,10.3,7.6,9.1,31,209
2025-01-24,jip,HONDA,CR-V,white,petrol,Selangor,2014,SUV - SMALL,2.4,4,A5,x,10.3,7.6,9.1,31,209
2025-01-24,jip,HONDA,CR-V,blue,hybrid_petrol,Johor,2014,SUV - SMALL,2.4,4,A5,x,10.3,7.6,9.1,31,209
2025-01-24,jip,HONDA,CR-V,blue,petrol,Melaka,2014,SUV - SMALL,2.4,4,A5,x,10.3,7.6,9.1,31,209
2025-01-24,jip,HONDA,CR-V,blue,hybrid_petrol,W.P. Kuala Lumpur,2014,SUV - SMALL,2.4,4,A5,x,10.3,7.6,9.1,31,209
2025-01-24,motokar,HONDA,CIVIC,blue,petrol,Rakan Niaga,2014,COMPACT,1.8,4,AV,x,7.9,6.0,7.0,40,161
2025-01-24,motokar,HONDA,CIVIC,blue,petrol,Rakan Niaga,2014,COMPACT,1.8,4,AV7,x,8.1,6.2,7.2,39,166
2025-01-24,motokar,HONDA,CIVIC,blue,petrol,Rakan Niaga,2014,COMPACT,1.8,4,M5,x,8.5,6.6,7.6,37,175
2025-01-24,motokar,HONDA,CIVIC,blue,hybrid_petrol,Rakan Niaga,2014,COMPACT,1.8,4,AV,x,7.9,6.0,7.0,40,161
2025-01-24,motokar,HONDA,CIVIC,blue,hybrid_petrol,Rakan Niaga,2014,COMPACT,1.8,4,AV7,x,8.1,6.2,7.2,39,166
2025-01-24,motokar,HONDA,CIVIC,blue,hybrid_petrol,Rakan Niaga,2014,COMPACT,1.8,4,M5,x,8.5,6.6,7.6,37,175
2025-01-24,motokar,HONDA,CIVIC,grey,petrol,Rakan Niaga,2014,COMPACT,1.8,4,AV,x,7.9,6.0,7.0,40,161
2025-01-24,motokar,HONDA,CIVIC,grey,petrol,Rakan Niaga,2014,COMPACT,1.8,4,AV7,x,8.1,6.2,7.2,39,166
2025-01-24,motokar,HONDA,CIVIC,grey,petrol,Rakan Niaga,2014,COMPACT,1.8,4,M5,x,8.5,6.6,7.6,37,175
2025-01-24,motokar,HONDA,CIVIC,black,petrol,Johor,2014,COMPACT,1.8,4,AV,x,7.9,6.0,7.0,40,161
2025-01-24,motokar,HONDA,CIVIC,black,petrol,Johor,2014,COMPACT,1.8,4,AV7,x,8.1,6.2,7.2,39,166
2025-01-24,motokar,HONDA,CIVIC,black,petrol,Johor,2014,COMPACT,1.8,4,M5,x,8.5,6.6,7.6,37,175
